SOC;N;pH;nm1400;nm1404;nm1408;nm1412;nm1416;nm1420;nm1424;nm1428;nm1432;nm1436;nm1440;nm1444;nm1448;nm1452;nm1456;nm1460;nm1464;nm1468;nm1472;nm1476;nm1480;nm1484;nm1488;nm1492;nm1496;nm1500;nm1504;nm1508;nm1512;nm1516;nm1520;nm1524;nm1528;nm1532;nm1536;nm1540;nm1544;nm1548;nm1552;nm1556;nm1560;nm1564;nm1568;nm1572;nm1576;nm1580;nm1584;nm1588;nm1592;nm1596;nm1600;nm1604;nm1608;nm1612;nm1616;nm1620;nm1624;nm1628;nm1632;nm1636;nm1640;nm1644;nm1648;nm1652;nm1656;nm1660;nm1664;nm1668;nm1672;nm1676;nm1680;nm1684;nm1688;nm1692;nm1696;nm1700;nm1704;nm1708;nm1712;nm1716;nm1720;nm1724;nm1728;nm1732;nm1736;nm1740;nm1744;nm1748;nm1752;nm1756;nm1760;nm1764;nm1768;nm1772;nm1776;nm1780;nm1784;nm1788;nm1792;nm1796;nm1800;nm1804;nm1808;nm1812;nm1816;nm1820;nm1824;nm1828;nm1832;nm1836;nm1840;nm1844;nm1848;nm1852;nm1856;nm1860;nm1864;nm1868;nm1872;nm1876;nm1880;nm1884;nm1888;nm1892;nm1896;nm1900;nm1904;nm1908;nm1912;nm1916;nm1920;nm1924;nm1928;nm1932;nm1936;nm1940;nm1944;nm1948;nm1952;nm1956;nm1960;nm1964;nm1968;nm1972;nm1976;nm1980;nm1984;nm1988;nm1992;nm1996;nm2000;nm2004;nm2008;nm2012;nm2016;nm2020;nm2024;nm2028;nm2032;nm2036;nm2040;nm2044;nm2048;nm2052;nm2056;nm2060;nm2064;nm2068;nm2072;nm2076;nm2080;nm2084;nm2088;nm2092;nm2096;nm2100;nm2104;nm2108;nm2112;nm2116;nm2120;nm2124;nm2128;nm2132;nm2136;nm2140;nm2144;nm2148;nm2152;nm2156;nm2160;nm2164;nm2168;nm2172;nm2176;nm2180;nm2184;nm2188;nm2192;nm2196;nm2200;nm2204;nm2208;nm2212;nm2216;nm2220;nm2224;nm2228;nm2232;nm2236;nm2240;nm2244;nm2248;nm2252;nm2256;nm2260;nm2264;nm2268;nm2272;nm2276;nm2280;nm2284;nm2288;nm2292;nm2296;nm2300;nm2304;nm2308;nm2312;nm2316;nm2320;nm2324;nm2328;nm2332;nm2336;nm2340;nm2344;nm2348;nm2352;nm2356;nm2360;nm2364;nm2368;nm2372;nm2376;nm2380;nm2384;nm2388;nm2392;nm2396;nm2400;nm2404;nm2408;nm2412;nm2416;nm2420;nm2424;nm2428;nm2432;nm2436;nm2440;nm2444;nm2448;nm2452;nm2456;nm2460;nm2464;nm2468;nm2472;nm2476;nm2480;nm2484;nm2488;nm2492;nm2496;nm2500;nm2504;nm2508;nm2512;nm2516;nm2520;nm2524;nm2528;nm2532;nm2536;nm2540;nm2544;nm2548;nm2552;nm2556;nm2560;nm2564;nm2568;nm2572;nm2576;nm2580;nm2584;nm2588;nm2592;nm2596;nm2600;nm2604;nm2608;nm2612;nm2616;nm2620;nm2624;nm2628;nm2632;nm2636;nm2640;nm2644;nm2648;nm2652;nm2656;nm2660;nm2664;nm2668;nm2672
1.627906977;0.09;4.6;0.405113024;0.404734702;0.404387689;0.404130855;0.403895514;0.403553534;0.403228474;0.402920622;0.402532711;0.402063912;0.401649259;0.40153954;0.400944172;0.400509621;0.400547749;0.400375693;0.400148707;0.400180563;0.400293479;0.4001302;0.39992691;0.399356916;0.398801759;0.399068041;0.399349205;0.399493198;0.399570779;0.399309394;0.399233588;0.399631883;0.399670141;0.39995381;0.400099113;0.400324665;0.400657576;0.401020384;0.401142478;0.401059242;0.400692744;0.400410639;0.400146039;0.399948685;0.399703377;0.39942007;0.399248025;0.399010384;0.398616277;0.398371937;0.398152457;0.397783745;0.397468404;0.397186374;0.396899643;0.396698902;0.396384486;0.39599756;0.395710341;0.395453463;0.395178994;0.394828923;0.394413988;0.394063415;0.393756185;0.393381445;0.393022175;0.392749129;0.39238711;0.392043918;0.391683972;0.391330298;0.391035785;0.390628176;0.390190384;0.389849751;0.389510211;0.389138122;0.388763966;0.388476791;0.388174654;0.387801066;0.387465379;0.387167933;0.386888295;0.38657375;0.386252273;0.386012505;0.385710043;0.385393561;0.385030011;0.384699827;0.384470135;0.38415467;0.383839746;0.383600568;0.383283793;0.382953723;0.382667511;0.38236217;0.382112749;0.381850097;0.381541196;0.381248663;0.380964313;0.380710633;0.380445238;0.380165379;0.379933755;0.379619816;0.379304778;0.379078766;0.378779665;0.378518404;0.378307733;0.378086845;0.377872008;0.377634545;0.377399091;0.377133831;0.376932511;0.376702457;0.376483966;0.376283306;0.376069221;0.375900141;0.375815368;0.375724291;0.375589372;0.375425179;0.375279816;0.375183436;0.375043301;0.374808193;0.374594253;0.374429578;0.374345801;0.374285281;0.374188869;0.374055779;0.373913139;0.373823371;0.373788696;0.373716591;0.373657446;0.373629432;0.373612478;0.373606131;0.373589134;0.373558653;0.373411786;0.372991742;0.37253086;0.372143707;0.371840557;0.37161066;0.371453755;0.371293258;0.371158068;0.370969259;0.370694021;0.370309037;0.370009004;0.369776272;0.369502608;0.369236136;0.368975844;0.368737083;0.368456851;0.368113425;0.367810909;0.367524854;0.367161272;0.366893782;0.366479269;0.366138712;0.365895211;0.365513577;0.365095936;0.364515563;0.364584107;0.364452392;0.36423171;0.364293907;0.364149529;0.36441869;0.364393014;0.363757462;0.364358057;0.366144848;0.367693057;0.369379085;0.371879237;0.375460969;0.379563009;0.383980108;0.388450541;0.391871374;0.394071824;0.395368701;0.396041023;0.396178068;0.395819513;0.39499487;0.393969865;0.392814897;0.391526466;0.390123084;0.388745931;0.387440774;0.38614869;0.384912343;0.383668447;0.38240112;0.381134286;0.379867305;0.378730655;0.377676374;0.376651115;0.375722495;0.374980952;0.374387208;0.373899107;0.373518469;0.373245584;0.373084194;0.37293493;0.372678647;0.372486223;0.372281082;0.371990519;0.371674085;0.371400303;0.371159161;0.370971699;0.370810395;0.370672992;0.37053967;0.370410958;0.370233247;0.370086602;0.370018236;0.369937073;0.369948084;0.37000763;0.370044811;0.370053301;0.370109681;0.37023665;0.370427219;0.370502051;0.370368382;0.37027381;0.370400438;0.370665779;0.371004096;0.37136283;0.371801364;0.371716456;0.370686066;0.369659464;0.36922191;0.369360698;0.369896861;0.370660898;0.371723847;0.372948826;0.374070974;0.375002165;0.375826488;0.376665335;0.377608728;0.378767251;0.380372083;0.382109199;0.383312278;0.382499194;0.380942002;0.380868907;0.381761044;0.383159978;0.384634026;0.384646889;0.383741061;0.383733117;0.384187311;0.384901905;0.385701326;0.386325915;0.38695132;0.387819351;0.389022511;0.390579675;0.392423966;0.394428842;0.396543593;0.398637376;0.400846802;0.403018788;0.404935216;0.406734334;0.408402998;0.409706564;0.410775498;0.411575584;0.412098404;0.412319903;0.412013447;0.411252927;0.410615557;0.409948869;0.409319697;0.407674037;0.407244805;0.406740584;0.405848561;0.406006937;0.40660046;0.407556115;0.409461548;0.411977886
3.662790698;0.17;6.3;0.605205531;0.604973247;0.604521889;0.604241044;0.603874675;0.603304973;0.602810135;0.60253211;0.602228155;0.60166645;0.601381878;0.600985427;0.600174291;0.59978382;0.599835915;0.599627294;0.59939164;0.599341391;0.59944756;0.599541288;0.59916553;0.598276656;0.597697251;0.597900141;0.597913896;0.597848084;0.597929876;0.597600427;0.597413469;0.597742246;0.597587884;0.597753988;0.597961672;0.598008052;0.598131986;0.598323458;0.598325308;0.598280655;0.597933128;0.597638025;0.597319161;0.597050752;0.596834058;0.596487911;0.59604888;0.595692029;0.59540257;0.595150206;0.594891418;0.594409751;0.594103793;0.593845335;0.593477549;0.593064811;0.592783122;0.592459215;0.592084021;0.591788874;0.591399702;0.591004405;0.590697343;0.590293452;0.58981967;0.589377679;0.589097408;0.588714367;0.588218301;0.587792267;0.587468111;0.587143328;0.586672062;0.586242597;0.585959134;0.585617679;0.585181169;0.58474763;0.584294004;0.583968577;0.583660038;0.583284968;0.582798182;0.582488442;0.582180027;0.581753501;0.581395292;0.581067679;0.58076257;0.580420238;0.580062819;0.579638052;0.579299524;0.579053534;0.578666596;0.578235925;0.577947781;0.577706694;0.577300747;0.576898615;0.576508209;0.576083398;0.575754275;0.575535509;0.575277695;0.57497941;0.574592045;0.574215779;0.573923485;0.573600216;0.573285833;0.572884518;0.572599729;0.57241553;0.572105601;0.571742846;0.571526867;0.571263182;0.570973896;0.570585016;0.570274746;0.570058772;0.569866098;0.569583983;0.56923171;0.568942927;0.568738166;0.568565671;0.568437219;0.568316981;0.568170211;0.5680025;0.567726542;0.56745954;0.56729513;0.567095969;0.566810422;0.566587608;0.566340893;0.565991504;0.56572197;0.565530022;0.565292668;0.565077246;0.564849654;0.564582132;0.564408869;0.564284881;0.56412349;0.563890119;0.563713626;0.563458285;0.563157592;0.562751412;0.562325238;0.562079659;0.561857035;0.561538452;0.561300666;0.5610923;0.560804962;0.560439167;0.560109778;0.55984553;0.559685438;0.55936079;0.558977781;0.558674789;0.558363793;0.558050184;0.557709632;0.557356001;0.556907397;0.556572381;0.556057305;0.555689648;0.555375871;0.554959865;0.554497186;0.553786163;0.553832624;0.553674697;0.553419908;0.553433328;0.553254307;0.553432413;0.553303258;0.55263934;0.55306171;0.554577224;0.555934459;0.557296937;0.559347386;0.562433956;0.565800947;0.569421602;0.573179632;0.576122365;0.577999167;0.579096163;0.579682397;0.579757814;0.579458544;0.578730601;0.57783362;0.576835233;0.575545714;0.574232289;0.572997192;0.571785628;0.570627727;0.569351234;0.568179924;0.567028815;0.565834648;0.564659475;0.56351415;0.5624354;0.561459968;0.560594015;0.559804145;0.559151353;0.558596126;0.558164805;0.55769862;0.557285606;0.556980785;0.556654058;0.556326093;0.555986499;0.555574188;0.555156483;0.554809724;0.554501136;0.554234183;0.553986645;0.553692018;0.553454876;0.553241266;0.55304704;0.552870325;0.552658095;0.5524796;0.552410828;0.552529935;0.552618306;0.552513653;0.552428252;0.552510379;0.552579031;0.552503755;0.552291272;0.552080752;0.552019053;0.552157094;0.55229691;0.552362738;0.552399383;0.552169237;0.551339995;0.550556558;0.550226261;0.550290996;0.550584107;0.551218869;0.552046023;0.552883306;0.553733258;0.554320373;0.55472526;0.555031851;0.555318279;0.555800427;0.556464968;0.557119053;0.557629432;0.55748987;0.557073377;0.557253409;0.557814107;0.558459015;0.559030438;0.559223847;0.559229513;0.559473041;0.559848782;0.560524854;0.56131651;0.561980747;0.562759886;0.563778323;0.564900135;0.56627559;0.567917695;0.56961914;0.571459242;0.573339848;0.57529415;0.577149518;0.578721591;0.580192267;0.581469156;0.582553436;0.583537527;0.584210828;0.584560985;0.584765152;0.584497137;0.583747094;0.58316822;0.582632089;0.582138815;0.580615698;0.580248636;0.579835287;0.579172554;0.579450655;0.579963122;0.581023782;0.583199183;0.585757275
1.046511628;0.06;6.9;0.41375284;0.413717013;0.413643983;0.413471607;0.413266445;0.412922495;0.412653496;0.412564242;0.412295655;0.411851802;0.411552284;0.411446163;0.410978772;0.410798295;0.411046299;0.410966153;0.410697689;0.410757045;0.411127538;0.411107505;0.410956461;0.410515141;0.410131975;0.410571667;0.410918279;0.411118458;0.411359616;0.411378945;0.411394037;0.411822976;0.411979881;0.412445519;0.412664794;0.412861288;0.413242478;0.413736872;0.413987251;0.413905141;0.413310303;0.412856872;0.412597008;0.412361759;0.41205888;0.411761694;0.411547284;0.411318366;0.410996813;0.410792576;0.410546483;0.410218972;0.410128442;0.409982992;0.40979401;0.409667397;0.4093877;0.409148479;0.409000162;0.408831921;0.408661596;0.408356948;0.408112359;0.408003333;0.407801466;0.40759947;0.407409995;0.40720178;0.406937884;0.406752727;0.406531142;0.406364334;0.406127895;0.405824497;0.405659567;0.405481023;0.405269075;0.405081737;0.404798734;0.404618333;0.404465801;0.404312408;0.404201477;0.404013317;0.403812365;0.403595265;0.403425536;0.403304416;0.403135833;0.402955552;0.402793474;0.402567641;0.402346834;0.402219545;0.402054177;0.401899356;0.401735909;0.401568285;0.401415498;0.401216932;0.401076023;0.400972132;0.400847468;0.400659497;0.400451575;0.400292695;0.400212056;0.400085092;0.399926623;0.39979086;0.399671526;0.399556061;0.399347067;0.39918382;0.399068961;0.398966986;0.398829426;0.398651488;0.398607051;0.398527165;0.398382278;0.39827888;0.398215087;0.398101282;0.39791914;0.397829378;0.397817944;0.397759832;0.397662408;0.397643203;0.397643485;0.397600357;0.397532635;0.397405016;0.397305871;0.397235703;0.397200779;0.397133231;0.397109064;0.397096104;0.397000931;0.396909805;0.396802343;0.396729075;0.396642608;0.396590087;0.396628144;0.39663592;0.396528387;0.396486418;0.396427576;0.396268014;0.39612822;0.396037808;0.395898328;0.395824183;0.3957604;0.395633447;0.395481066;0.395395411;0.395282002;0.395150271;0.39509428;0.394982408;0.394841894;0.394739437;0.394605909;0.394493902;0.394345032;0.394111504;0.393900628;0.393753317;0.393542235;0.393343609;0.393051494;0.39287046;0.392769924;0.392597462;0.392344205;0.391857765;0.392069924;0.392079502;0.392004134;0.392170844;0.392065087;0.392416304;0.392450974;0.391838653;0.392388555;0.394088019;0.395447338;0.396645492;0.398354372;0.400925503;0.403756926;0.406672781;0.409569048;0.411621304;0.412617235;0.413040812;0.413249188;0.413178902;0.412799637;0.412233712;0.411678317;0.41107408;0.410319389;0.40954881;0.408761136;0.407953079;0.407229416;0.406497652;0.405778485;0.405031602;0.404294605;0.403518766;0.402795823;0.402105579;0.401496245;0.40092105;0.400378609;0.39995151;0.399595525;0.399266521;0.398971753;0.398728869;0.398541158;0.398332343;0.39811974;0.397943415;0.397750049;0.397528074;0.397314448;0.397116596;0.396974031;0.396895893;0.396872332;0.396821158;0.396727186;0.396622852;0.396608604;0.396624188;0.396602294;0.396644859;0.396701082;0.396745471;0.396815801;0.397012202;0.397309919;0.397633003;0.397890498;0.398090476;0.398339481;0.398814421;0.399442532;0.400165081;0.400958853;0.401785254;0.40207342;0.401290114;0.400339389;0.399871661;0.399834654;0.400070081;0.40046151;0.400948285;0.401460487;0.401883512;0.402184767;0.402507835;0.402878431;0.403372213;0.403999681;0.404656255;0.405301218;0.405810065;0.405988847;0.406169724;0.406780909;0.407600785;0.408473047;0.409169307;0.409266374;0.409112868;0.409180276;0.409527121;0.410153306;0.410833907;0.411391705;0.411933593;0.412710325;0.413732127;0.414966537;0.416320498;0.41780868;0.419339199;0.420709513;0.422183598;0.423584069;0.424768366;0.425966737;0.427091607;0.428064821;0.428901055;0.429577181;0.430055855;0.430353631;0.430482982;0.430290395;0.430030985;0.429568885;0.429137917;0.427904583;0.428087154;0.428067689;0.42760579;0.428236991;0.429036613;0.430129794;0.432003295;0.43433214
1.279069767;0.09;6.8;0.424875869;0.424574551;0.424322473;0.424107641;0.423873728;0.423686829;0.423514957;0.423274627;0.422925314;0.422469096;0.422099637;0.42189546;0.421372516;0.421236071;0.42144618;0.42126671;0.421086364;0.421121104;0.421346629;0.421443371;0.421246001;0.42065244;0.420303328;0.42084165;0.421097489;0.421193285;0.421380233;0.421301688;0.421284259;0.421729237;0.421874297;0.422318371;0.422569291;0.422779172;0.423138279;0.423532933;0.423784968;0.423788387;0.423234951;0.422980433;0.422859491;0.422606759;0.42240941;0.422191607;0.421972273;0.421771775;0.421545173;0.421327511;0.421050146;0.420683723;0.420464064;0.420323528;0.420132841;0.419917711;0.419741981;0.419598728;0.419281136;0.419037273;0.418806218;0.418442835;0.418108214;0.417888685;0.417638701;0.417382478;0.417107624;0.416849551;0.416563447;0.41632625;0.416055152;0.415694805;0.415439881;0.41514414;0.414836461;0.414514719;0.41419704;0.413981288;0.413795482;0.413491807;0.41318829;0.412921093;0.412614448;0.412356558;0.412110763;0.411897798;0.411602965;0.411348588;0.411166759;0.410885541;0.410601748;0.410402143;0.41015085;0.409874481;0.409633604;0.409457608;0.40924915;0.408989221;0.408801153;0.408584675;0.408384459;0.408190471;0.407914632;0.407676548;0.407468333;0.40718612;0.406982927;0.406777321;0.406573306;0.406358907;0.406144167;0.405908642;0.405645801;0.405415666;0.40528474;0.405163236;0.404928615;0.404743231;0.40459204;0.404377354;0.404232365;0.404056553;0.403821672;0.403581699;0.403466494;0.403405124;0.403292208;0.403153452;0.403048009;0.403018447;0.402910714;0.402824042;0.40277006;0.402590222;0.402433241;0.402349188;0.402254821;0.402131218;0.402015325;0.401936894;0.401871975;0.40176059;0.401609416;0.401480731;0.401388517;0.401350114;0.401341028;0.401266856;0.401184361;0.401179578;0.401113144;0.400828463;0.400556061;0.40037335;0.400163231;0.399964177;0.39978441;0.399671093;0.399523176;0.399356028;0.399167549;0.39895224;0.398748577;0.398529481;0.398322565;0.398186136;0.398020536;0.397815606;0.397584848;0.397266824;0.397013977;0.396785541;0.396447538;0.39621072;0.395821477;0.395561672;0.395368766;0.395027911;0.394674048;0.394107646;0.394268977;0.39419006;0.394006764;0.394110287;0.394005574;0.394310747;0.394258474;0.393671926;0.39430289;0.396081423;0.397551326;0.399140947;0.401493766;0.404768057;0.408424708;0.412404848;0.41649605;0.419685741;0.421661986;0.422725579;0.423345141;0.423519827;0.423183929;0.422494448;0.421593555;0.420603431;0.419480969;0.418258312;0.416975184;0.415812424;0.414682376;0.413532819;0.4124298;0.411321683;0.410138317;0.408986461;0.407914984;0.40690283;0.406003025;0.405175639;0.404487532;0.403991061;0.403584935;0.403199448;0.402922121;0.402779529;0.402618523;0.402410108;0.402242386;0.402024529;0.401766786;0.40145881;0.401172413;0.400979773;0.400790482;0.400628387;0.400488496;0.400365882;0.400270032;0.400177267;0.400021131;0.399893972;0.399808923;0.399799773;0.399826553;0.399835595;0.399814351;0.399880438;0.400133068;0.40043263;0.400557944;0.400503961;0.400528047;0.400735758;0.401057603;0.401448166;0.40178868;0.402247424;0.40220744;0.401168025;0.4001971;0.39978928;0.399790292;0.400229535;0.400928636;0.401816748;0.402842657;0.40367178;0.404302105;0.404770016;0.405198506;0.405702403;0.406346185;0.407184805;0.408026315;0.408686044;0.408649361;0.408367917;0.408750141;0.409535628;0.410433068;0.411262987;0.411447365;0.411222121;0.411347835;0.411866212;0.412677776;0.413472933;0.414125893;0.414864832;0.415874605;0.417219935;0.418816937;0.420640795;0.422571699;0.424610887;0.426639616;0.428681715;0.430668534;0.432458939;0.434042538;0.435454021;0.436619269;0.437523977;0.438178019;0.438507987;0.438502045;0.43823303;0.437580866;0.436916878;0.436301786;0.435875465;0.434395222;0.434088149;0.433670303;0.432987381;0.433346466;0.43395467;0.43505645;0.437160465;0.439801774
2.209302326;0.15;4.9;0.283729368;0.28347691;0.283277873;0.283137446;0.282937002;0.282806564;0.282703355;0.282510649;0.282202944;0.281855308;0.281690438;0.281622008;0.281224259;0.281007489;0.281146082;0.281141872;0.281086715;0.281230022;0.281519113;0.281620124;0.281607835;0.281351326;0.281102013;0.281751304;0.282385882;0.28283303;0.283330877;0.283730341;0.284130357;0.284925774;0.285537051;0.28643276;0.287152635;0.287748685;0.288378068;0.289160384;0.289766434;0.289604313;0.288503009;0.28778105;0.287413458;0.287054719;0.286648956;0.286307917;0.286025081;0.285732738;0.285422603;0.28512244;0.284838355;0.284467451;0.284277029;0.284107868;0.283901017;0.283783512;0.283507045;0.283204194;0.282998312;0.282886142;0.282703755;0.282431759;0.282119811;0.281841412;0.281622278;0.281338766;0.281038079;0.280799551;0.280525882;0.280315963;0.280074957;0.279772413;0.279514762;0.279254524;0.278965806;0.278681634;0.278442857;0.278185676;0.277932711;0.277713198;0.277429437;0.277196504;0.277016797;0.276811429;0.276573777;0.276371288;0.276138214;0.275890325;0.275718155;0.275572646;0.275413685;0.275208214;0.274990503;0.274802359;0.274642841;0.274438393;0.274192024;0.274023041;0.273867635;0.273683782;0.27353822;0.273344821;0.273193939;0.273067256;0.27288947;0.272674426;0.272489794;0.27232586;0.272159729;0.271990114;0.271821293;0.271614161;0.271465763;0.271387354;0.271275027;0.271107159;0.270932175;0.270803988;0.270682608;0.270538972;0.270426034;0.270351174;0.270263977;0.270151807;0.270079075;0.270066585;0.270075222;0.270057056;0.27007086;0.270085487;0.270096921;0.270126369;0.270171364;0.270096997;0.270047738;0.270102186;0.270171082;0.270216575;0.270241991;0.270284145;0.270318847;0.270323707;0.270402186;0.270516932;0.270587089;0.270663707;0.270842229;0.271007787;0.271107008;0.271235823;0.271244578;0.270913766;0.270479194;0.270177971;0.270008777;0.2699629;0.269913306;0.269841142;0.269772927;0.269672765;0.269517332;0.269290942;0.269095097;0.268960779;0.26880158;0.268654821;0.268518252;0.268412256;0.268252706;0.26803665;0.267871769;0.267718853;0.267471169;0.267278912;0.266975687;0.26677414;0.266653653;0.266397348;0.266119253;0.265638956;0.26579059;0.26576092;0.265637278;0.265875487;0.265925969;0.266323577;0.266487386;0.266176634;0.267048344;0.269153447;0.271198539;0.273474286;0.276768896;0.2814154;0.286809843;0.292518994;0.297833712;0.30165803;0.30388408;0.304947505;0.305396878;0.305381245;0.304846721;0.303944416;0.302890541;0.30176316;0.300471997;0.29910704;0.297776288;0.296475427;0.295222624;0.293953328;0.292695985;0.291473452;0.290168084;0.288814345;0.287606807;0.286475644;0.285435005;0.284556818;0.283776964;0.2831379;0.282706656;0.282457446;0.282264064;0.282184194;0.28214632;0.282098701;0.282053929;0.281939021;0.281799962;0.28166237;0.281521109;0.281390942;0.281351672;0.281443463;0.281558452;0.2816546;0.281747105;0.281834351;0.28192908;0.282021082;0.282066082;0.28222204;0.282513019;0.282804096;0.28305487;0.28347776;0.284137018;0.284877868;0.285627614;0.286242614;0.286979729;0.288045233;0.289300103;0.290537137;0.291639681;0.292816158;0.29292164;0.291005141;0.289117938;0.288250325;0.288172316;0.288723122;0.289643344;0.290876872;0.292295812;0.293580682;0.294629513;0.295685487;0.296850795;0.298156023;0.299644978;0.301411964;0.303156466;0.30451618;0.304183582;0.303217863;0.303796023;0.305288826;0.307136705;0.308884064;0.309130092;0.308392121;0.308471656;0.309212527;0.310290032;0.311294318;0.31206434;0.312935049;0.314099021;0.315727148;0.31779309;0.320139675;0.322662641;0.325172727;0.327435054;0.32970243;0.331917965;0.33384506;0.335621721;0.337326526;0.338757473;0.339927776;0.340769356;0.341323041;0.341528241;0.341246791;0.340670628;0.340258496;0.339840974;0.339487348;0.338211158;0.338202208;0.338091445;0.337630049;0.338245703;0.339263663;0.340713988;0.342989107;0.345857437
0.755813953;0.07;5.1;0.358533569;0.358402143;0.358125492;0.357949361;0.357841412;0.357607294;0.357385265;0.357286699;0.357113934;0.356798068;0.356643014;0.356563306;0.356026607;0.355782543;0.356025238;0.356045027;0.356001461;0.356072965;0.356277008;0.356365844;0.356316602;0.355955049;0.355732976;0.356318317;0.356817002;0.357074118;0.357304378;0.35735546;0.357580357;0.358068312;0.358252067;0.358801228;0.35921559;0.359604123;0.360095655;0.36058454;0.360835839;0.360585325;0.359661515;0.359122213;0.358796732;0.358506439;0.35825085;0.357960806;0.357658198;0.357460996;0.357219481;0.356961066;0.356666001;0.356420222;0.356294226;0.356154378;0.355930601;0.355783279;0.355610233;0.355389486;0.355252089;0.35513619;0.354947365;0.354687316;0.354458285;0.354312711;0.354082495;0.353829702;0.353627776;0.353398193;0.353130611;0.352974562;0.3528171;0.352604589;0.352420087;0.352271537;0.352157192;0.351946926;0.351673409;0.351460866;0.351271001;0.351092857;0.350835617;0.350660974;0.350550985;0.350375563;0.350186899;0.350001282;0.349845795;0.34976447;0.349598425;0.349331439;0.349164237;0.349076483;0.348922316;0.34872039;0.348512256;0.348350281;0.348255487;0.348093939;0.347882289;0.347761797;0.347684453;0.347536623;0.347331585;0.347194123;0.347089021;0.346935644;0.346801402;0.346647284;0.346495043;0.346320606;0.346162229;0.346032148;0.345923285;0.345824096;0.345681082;0.345584129;0.345447668;0.345293755;0.345164042;0.345064334;0.344962192;0.344872863;0.344762495;0.344616326;0.344514248;0.344453799;0.344409351;0.344325898;0.344222652;0.34423881;0.344265498;0.344232771;0.344132348;0.343988355;0.343884865;0.343841342;0.343814692;0.343801445;0.343796537;0.343738047;0.343713902;0.34370283;0.34363335;0.343572024;0.343566223;0.343601856;0.343554383;0.343491153;0.343477695;0.34348362;0.343432311;0.343284637;0.343107392;0.342906937;0.342792554;0.342746569;0.342612646;0.342536575;0.342517256;0.342393864;0.342262911;0.342128588;0.341997873;0.341887673;0.34178493;0.341669924;0.341608074;0.341497522;0.341282219;0.341087543;0.340944535;0.340850682;0.340679389;0.340459778;0.340083869;0.339953837;0.339852765;0.339628885;0.339393912;0.338960471;0.33912625;0.339080141;0.338958198;0.339100942;0.339098111;0.339391656;0.339397208;0.338914389;0.339475785;0.341043295;0.342313994;0.343612267;0.34560724;0.348379361;0.351403777;0.354565135;0.357663144;0.359857202;0.361064367;0.36161335;0.361864361;0.361790649;0.361418994;0.360822511;0.360141596;0.359487646;0.358702944;0.357894778;0.357044464;0.356217332;0.355459897;0.354634778;0.353830942;0.353016867;0.352183593;0.351424421;0.350683853;0.349901526;0.349210741;0.348657679;0.348130011;0.347692094;0.347390238;0.347134134;0.346908095;0.346692294;0.34649138;0.346305465;0.346139248;0.346012289;0.345805958;0.34555888;0.345389935;0.345250817;0.345188333;0.34515836;0.345101948;0.345071402;0.345051239;0.345005081;0.34497585;0.344974805;0.344958312;0.344959746;0.345103485;0.345331878;0.345551126;0.345932208;0.346485227;0.347112992;0.34766961;0.348135087;0.348705476;0.349502473;0.350463479;0.351522565;0.352622127;0.353791791;0.353893999;0.352156764;0.350475866;0.349686759;0.349420152;0.349555195;0.349974372;0.350497684;0.350941142;0.351312522;0.351709129;0.352107035;0.352593052;0.353217695;0.354017251;0.354956115;0.355864199;0.356556705;0.356760292;0.356880124;0.357519551;0.358470124;0.359551829;0.360456694;0.360693902;0.360484242;0.360535855;0.361041472;0.3618175;0.362471867;0.362904297;0.363371299;0.364154876;0.36525974;0.366601147;0.368173912;0.369874513;0.371652895;0.373232857;0.374685952;0.376135471;0.377504237;0.378841769;0.380160054;0.381328896;0.382249502;0.382944778;0.38349934;0.383829762;0.383877424;0.383637927;0.383570963;0.383535206;0.383733707;0.38310881;0.383488598;0.383715103;0.383637446;0.384529058;0.38561072;0.386966353;0.38911908;0.391837833
